dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,used_shap,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
Apache,SHAP-based Selection,0.0,0.1,instruction,13,0.0868738999706693,1.1583186662755907,0.7466666666666667,0.75,0.14285714285714285,0.24,0.544,0.6723985890652557,0.6723985890652557,0.5014753780299999,0.1801119258217015,0.08437608381695048,0.25333333333333335,3.0,225.0,0.0,0.0,0.0,0.0,140.01333333333332,10501.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,423.73333333333335,31780.0,51.0,3825.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6695720578980491,0.0,0.07062000001315027,3.0,True,,,,,,,,,,1.0,0.0
Apache,SHAP-based Selection,0.1,0.1,instruction,13,0.0839762999676168,1.119683999568224,0.7333333333333333,0.6666666666666666,0.09523809523809523,0.16666666666666666,0.503968253968254,0.6715167548500882,0.6715167548500882,0.48582289084752134,0.1848563954947507,0.04666179090812204,0.26666666666666666,3.0,225.0,0.05333333333333334,4.0,0.0,0.0,139.92,10494.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,471.50666666666666,35363.0,50.38666666666666,3779.0,0.017777777777777778,0.0,0.0,0.05333333333333334,0.7,0.7032491587252212,0.0,0.07062000001315027,3.0,True,,,,,,,,,,0.6944444444444444,0.07333333333333333
Apache,SHAP-based Selection,0.2,0.1,instruction,13,0.08665409998502582,1.1553879998003442,0.7333333333333333,0.6666666666666666,0.09523809523809523,0.16666666666666666,0.503968253968254,0.6569664902998237,0.6569664902998237,0.4949055053256734,0.18465399162793295,0.059781373379838895,0.26666666666666666,3.0,225.0,0.06666666666666667,5.0,0.0,0.0,139.73333333333332,10480.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,520.5866666666667,39044.0,51.08,3831.0,0.022222222222222223,0.0,0.0,0.03333333333333333,0.7272727272727273,0.7315848785985042,0.0,0.07062000001315027,3.0,True,,,,,,,,,,0.6944444444444444,0.07333333333333333
Apache,SHAP-based Selection,0.3,0.1,instruction,13,0.08711959997890517,1.1615946663854022,0.7333333333333333,0.6666666666666666,0.09523809523809523,0.16666666666666666,0.503968253968254,0.6684303350970018,0.6684303350970018,0.4882545166473738,0.1848305152954602,0.067637294467496,0.26666666666666666,3.0,225.0,0.06666666666666667,5.0,0.0,0.0,139.73333333333332,10480.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,520.0666666666667,39005.0,50.57333333333333,3793.0,0.022222222222222223,0.0,0.0,0.03333333333333333,0.7272727272727273,0.7313164978848865,0.0,0.07062000001315027,3.0,True,,,,,,,,,,0.6944444444444444,0.07333333333333333
Apache,SHAP-based Selection,0.4,0.1,instruction,13,0.09425750002264977,1.2567666669686635,0.7333333333333333,0.6666666666666666,0.09523809523809523,0.16666666666666666,0.503968253968254,0.654320987654321,0.654320987654321,0.47334385335870366,0.18594912560804605,0.05173540569837863,0.26666666666666666,3.0,225.0,0.06666666666666667,5.0,0.0,0.0,139.73333333333332,10480.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,568.24,42618.0,50.2,3765.0,0.022222222222222223,0.0,0.0,0.022222222222222223,0.75,0.7540945140550941,0.0,0.07062000001315027,3.0,True,,,,,,,,,,0.6944444444444444,0.07333333333333333
Apache,SHAP-based Selection,0.5,0.1,instruction,13,0.09803539997665212,1.3071386663553615,0.7333333333333333,0.6666666666666666,0.09523809523809523,0.16666666666666666,0.503968253968254,0.6723985890652557,0.6723985890652557,0.48744249214837443,0.1847717130010845,0.060705059928435175,0.26666666666666666,3.0,225.0,0.06666666666666667,5.0,0.0,0.0,139.73333333333332,10480.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,617.8266666666667,46337.0,51.42666666666667,3857.0,0.022222222222222223,0.0,0.0,0.016666666666666666,0.7692307692307692,0.7738308479185101,0.0,0.07062000001315027,3.0,True,,,,,,,,,,0.6944444444444444,0.07333333333333333
Apache,TeleMin-RAG,0.0,0.1,instruction,13,0.48505580000346527,6.46741066671287,0.8266666666666667,0.7857142857142857,0.5238095238095238,0.6285714285714286,0.7577639751552795,0.8033509700176367,0.8033509700176367,0.6692998855996466,0.1587135568994445,0.13699764302599865,0.17333333333333334,3.1333333333333333,235.0,0.0,0.0,0.0,0.0,145.68,10926.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,423.73333333333335,31780.0,51.0,3825.0,0.0,0.0,0.0,0.0,0.6518518518518519,0.6561988672120831,0.0,80.16823820001446,3.2457142857142856,,0.64,3.0,6.0,True,True,True,True,True,True,1.0,0.0
Apache,TeleMin-RAG,0.1,0.1,instruction,13,0.5295786999631673,7.061049332842231,0.7866666666666666,0.6923076923076923,0.42857142857142855,0.5294117647058824,0.6957403651115619,0.8408289241622575,0.8408289241622575,0.6916843870415299,0.15482016279250616,0.14645868414850824,0.21333333333333335,3.16,237.0,0.5866666666666667,44.0,0.0,0.0,147.73333333333332,11080.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,471.50666666666666,35363.0,50.38666666666666,3779.0,0.18565400843881857,0.0,0.0,0.5866666666666667,0.6839999999999999,0.6866781664451546,0.0,80.16823820001446,3.2457142857142856,,0.64,3.0,6.0,True,True,True,True,True,True,0.8422459893048129,0.0991596638655462
Apache,TeleMin-RAG,0.2,0.1,instruction,13,0.726795399968978,9.690605332919707,0.8,0.875,0.3333333333333333,0.4827586206896552,0.6793958392704474,0.8862433862433862,0.8862433862433862,0.745155430704799,0.1487848078214661,0.21617789837475251,0.2,3.1866666666666665,239.0,1.1466666666666667,86.0,0.0,0.0,150.49333333333334,11287.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,520.5866666666667,39044.0,51.08,3831.0,0.3598326359832636,0.0,0.0,0.5733333333333334,0.7103030303030303,0.7109158897653929,0.0,80.16823820001446,3.2457142857142856,,0.64,3.0,6.0,True,True,True,True,True,True,0.768025078369906,0.14581280788177337
Apache,TeleMin-RAG,0.3,0.1,instruction,13,0.7274222999694757,9.69896399959301,0.7733333333333333,0.75,0.2857142857142857,0.41379310344827586,0.6366486178398404,0.8470017636684303,0.8470017636684303,0.6454429582243556,0.15747866446797504,0.17533667508216833,0.22666666666666666,3.1466666666666665,236.0,1.1466666666666667,86.0,0.0,0.0,148.42666666666668,11132.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,520.0666666666667,39005.0,50.57333333333333,3793.0,0.3644067796610169,0.0,0.0,0.5733333333333334,0.7139393939393939,0.7146006922189463,0.0,80.16823820001446,3.2457142857142856,,0.64,3.0,6.0,True,True,True,True,True,True,0.658307210031348,0.2147783251231527
Apache,TeleMin-RAG,0.4,0.1,instruction,13,0.7625600000028498,10.167466666704664,0.7733333333333333,0.8333333333333334,0.23809523809523808,0.37037037037037035,0.6160794941282746,0.8897707231040565,0.8897707231040565,0.7601626836920956,0.1467374504824337,0.20252959489161887,0.22666666666666666,3.08,231.0,1.3333333333333333,100.0,0.0,0.0,145.30666666666667,10898.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,568.24,42618.0,50.2,3765.0,0.4329004329004329,0.0,0.0,0.4444444444444444,0.7433333333333334,0.7442864517340091,0.0,80.16823820001446,3.2457142857142856,,0.64,3.0,6.0,True,True,True,True,True,True,0.5892255892255892,0.2582010582010582
Apache,TeleMin-RAG,0.5,0.1,instruction,13,0.9513603000086732,12.684804000115642,0.8533333333333334,1.0,0.47619047619047616,0.6451612903225806,0.7763621577663323,0.8708112874779541,0.8708112874779541,0.8343417592173811,0.1484351398697958,0.19492098375040368,0.14666666666666667,3.0933333333333333,232.0,1.68,126.0,0.0,0.0,146.6,10995.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,617.8266666666667,46337.0,51.42666666666667,3857.0,0.5431034482758621,0.0,0.0,0.42,0.762051282051282,0.7627166195480933,0.0,80.16823820001446,3.2457142857142856,,0.64,3.0,6.0,True,True,True,True,True,True,1.0263929618768328,-0.01658986175115207
