dataset,method,mean_f1,mean_auroc,mean_auprc,mean_f1_macro,min_f1,f1_noise0,f1_noise50,robustness_retention,mean_context_reduction,mean_token_reduction,mean_selected_logs,mean_selected_tokens,mean_poison_selected_rate,mean_poison_event_selection_rate,mean_attack_success_rate,mean_latency_per_context_ms,total_eval_seconds,rank_in_dataset
BGL,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.32956857956857954,0.16821895424836597,0.1899316897291473,0.17728428978428973,0.2962962962962963,0.3267195767195767,0.3324175824175824,1.017440049828714,0.0,0.0,11.0,649.2608695652175,0.09401709401709399,1.0,0.7934782608695652,655.6868913049465,60.32319400005508,10.0
HPC,TeleMin-RAG,0.6455741626794258,0.7469654528478058,0.5845880727459675,0.6802479075505391,0.5454545454545454,0.6227272727272727,0.6684210526315789,1.0733768728390318,0.7344853214418432,0.7343033354386379,2.8043478260869565,119.17391304347825,0.0,0.0,0.3152173913043478,13.662503261635404,1.2569503000704572,1.0
HPC,Random-k Selection,0.6183652948358831,0.8295985060690944,0.7371938382967795,0.7087315539711585,0.5555555555555556,0.6349206349206349,0.6018099547511313,0.9478506787330319,0.717948717948718,0.7253727009209795,3.0,121.98913043478262,0.0833333333333333,0.25,0.26086956521739124,0.5925728258697074,0.054516699980012906,2.0
HPC,Full Context,0.5773010958769472,0.8151260504201681,0.7149084711584712,0.6683657002829363,0.4285714285714285,0.6461988304093567,0.5084033613445378,0.7867599528499183,0.0,0.0,11.0,456.7934782608696,0.09401709401709399,1.0,0.3043478260869565,1.250457607017344,0.1150420998455955,3.0
HPC,Mutual Information Feature Selection,0.5681096681096681,0.7589869281045751,0.6034803023773612,0.6343581765456765,0.5454545454545454,0.5505050505050505,0.5857142857142856,1.0639580602883354,0.717948717948718,0.7038307158189065,3.0,131.89130434782606,0.0,0.0,0.34782608695652173,1.4691586952919709,0.1351625999668612,4.0
HPC,Embedding Similarity Selection,0.5470588235294118,0.7030812324929971,0.58106226335393,0.624538316652921,0.4444444444444444,0.5777777777777777,0.5163398692810457,0.8936651583710407,0.717948717948718,0.6719909103726547,3.0,146.32608695652172,0.3333333333333333,1.0,0.35869565217391297,9.226552172786679,0.8488427998963741,5.0
HPC,Ollama LLM few-shot BM25-selected context (gpt-oss:20b-cloud),0.5370813397129186,0.6777544351073763,0.5188495159175937,0.6219529792246511,0.3333333333333333,0.5741626794258373,0.5,0.8708333333333333,0.717948717948718,0.7046857322381214,3.0,131.3586956521739,0.0,0.0,0.34782608695652173,899.553270651149,82.75890089990571,6.0
HPC,TF-IDF/BM25 Selection,0.4368457909479581,0.5962301587301588,0.4908508644001869,0.5771223498725968,0.1666666666666666,0.5798319327731092,0.29385964912280693,0.5068014238494787,0.717948717948718,0.7046857322381214,3.0,131.3586956521739,0.0,0.0,0.3695652173913043,1.484978260755863,0.1366179999895392,7.0
HPC,Ollama LLM few-shot Full Context (gpt-oss:20b-cloud),0.41897081413210435,0.15581232492997193,0.2490634367398288,0.2861520737327188,0.3571428571428571,0.36904761904761896,0.46889400921658986,1.2705515088449535,0.0,0.0,11.0,456.7934782608696,0.09401709401709399,1.0,0.6739130434782609,818.417769566978,75.29443480016198,8.0
HPC,Ollama LLM few-shot TeleMin-selected context (gpt-oss:20b-cloud),0.36363636363636365,0.5915032679738562,0.5032136999421039,0.5453102453102453,0.0,0.36363636363636365,0.36363636363636365,1.0,0.7344853214418432,0.7343033354386379,2.8043478260869565,119.17391304347825,0.0,0.0,0.358695652173913,662.6612108691758,60.96483139996417,9.0
HPC,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.3482399425287356,0.15394491129785245,0.2318466818865033,0.20821088035527688,0.1666666666666666,0.3645833333333333,0.3318965517241379,0.9103448275862068,0.0,0.0,11.0,456.7934782608696,0.09401709401709399,1.0,0.75,605.282110869429,55.685954199987464,10.0
UNSW_NB15,TeleMin-RAG,0.8400202839756592,0.8287202380952381,0.8734271324835016,0.7818798898869892,0.64,0.9117647058823528,0.7682758620689656,0.8426251390433818,0.7535302861389818,0.7438626939085466,2.6630434782608696,231.94565217391306,0.0,0.0,0.19565217391304346,38.04893586936448,3.5005020999815315,1.0
UNSW_NB15,Embedding Similarity Selection,0.8381820486815416,0.8602678571428571,0.9294746182502567,0.7869131531923115,0.64,0.9080882352941175,0.7682758620689656,0.8460365768532739,0.717948717948718,0.7451627019794311,3.0,227.1086956521739,0.3333333333333333,1.0,0.19565217391304346,24.4971108698772,2.2537342000287026,2.0
UNSW_NB15,Full Context,0.794453781512605,0.8604166666666666,0.9303014881396268,0.7255999066293184,0.64,0.9117647058823528,0.6771428571428572,0.742672811059908,0.0,0.0,11.0,923.891304347826,0.09401709401709399,1.0,0.24999999999999994,3.2837445627513304,0.3021044997731222,3.0
