dataset,method,f1_mean,f1_std,f1_ci95,f1_macro_mean,f1_macro_std,f1_macro_ci95,auroc_mean,auroc_std,auroc_ci95,auprc_mean,auprc_std,auprc_ci95,context_reduction_mean,context_reduction_std,context_reduction_ci95,token_reduction_mean,token_reduction_std,token_reduction_ci95,poison_event_selection_rate_mean,poison_event_selection_rate_std,poison_event_selection_rate_ci95,attack_success_rate_mean,attack_success_rate_std,attack_success_rate_ci95,latency_per_context_ms_mean,latency_per_context_ms_std,latency_per_context_ms_ci95,rank_f1
HPC,Ollama LLM few-shot TeleMin-selected context (gpt-oss:20b-cloud),0.36363636363636365,0.4198911048651824,0.4114932827678787,0.5453102453102453,0.22335812483295794,0.2188909623362988,0.5915032679738562,0.30114161869426803,0.2951187863203827,0.5032136999421039,0.2938328999446692,0.28795624194577585,0.7344853214418432,0.12810886865746302,0.12554669128431376,0.7343033354386379,0.13367633101339915,0.13100280439313117,0.0,0.0,0.0,0.358695652173913,0.11434589737724275,0.11205897942969789,662.6612108691758,208.9955080296434,204.81559786905052,25.0
Apache,TF-IDF/BM25 Selection,0.35416666666666663,0.024056261216234418,0.02357513599190973,0.56875,0.055329400797339195,0.05422281278139241,0.6486111111111111,0.03539622022271097,0.03468829581825675,0.40522899942783164,0.0501124008985702,0.04911015288059879,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7365216718812256,0.05709269080715704,0.05595083699101389,0.0,0.0,0.0,0.30434782608695643,0.1506131137016415,0.14760085142760865,1.0581347843348656,0.4701707928866551,0.46076737702892195,26.0
HPC,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.3482399425287356,0.17590198970777726,0.17238394991362171,0.20821088035527688,0.062459896685613664,0.06121069875190139,0.15394491129785245,0.06498841470141584,0.06368864640738751,0.2318466818865033,0.04978502384055094,0.04878932336373992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.10869565217391303,0.10652173913043476,605.282110869429,241.84488348852787,237.0079858187573,27.0
BGL,Ollama LLM few-shot Full Context (gpt-oss:20b-cloud),0.34355921855921856,0.1597392667640104,0.1565444814287302,0.3685977910977911,0.09104002181994404,0.08921922138354516,0.32385620915032676,0.06945809170015535,0.06806892986615225,0.2073004928458219,0.032510374362435646,0.03186016687518693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6195652173913044,0.08963273099168825,0.08784007637185448,1228.2031826097923,255.27716625930248,250.1716229341164,28.0
Apache,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.33241758241758235,0.06899197143530171,0.06761213200659567,0.19120879120879114,0.07368785361617693,0.07221409654385338,0.3345588235294118,0.09392810093675391,0.09204953891801883,0.21972558339406165,0.04474827412995021,0.0438533086473512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.782608695652174,0.07099970268936748,0.06957970863558012,944.7128032612534,628.8859513629358,616.3082323356771,29.0
BGL,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.32956857956857954,0.03217813788294901,0.03153457512529003,0.17728428978428973,0.02278713690072365,0.022331394162709177,0.16821895424836597,0.0737681310077549,0.07229276838759979,0.1899316897291473,0.029904920100528396,0.029306821698517827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7934782608695652,0.021739130434782594,0.021304347826086943,655.6868913049465,316.8297657548759,310.4931704397784,30.0
Apache,Mutual Information Feature Selection,0.3205128205128205,0.01480385305614423,0.014507775995021345,0.5670745920745921,0.05726399523081254,0.05611871532619629,0.5941176470588236,0.013795340470068878,0.013519433660667499,0.38443950883175537,0.06681936902611832,0.06548298164559595,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7265995730173466,0.061283004914152645,0.06005734481586959,0.0,0.0,0.0,0.2826086956521739,0.1255109280847013,0.12300070952300726,1.3082641298356263,0.7980397059957914,0.7820789118758756,31.0
UNSW_NB15,Ollama LLM few-shot BM25-selected context (gpt-oss:20b-cloud),0.3202380952380952,0.21978395906464948,0.2153882798833565,0.40257825507825507,0.11466467075080848,0.1123713773357923,0.5115327380952381,0.049539269350349135,0.04854848396334215,0.7246150362318842,0.06070851814510521,0.059494347782203104,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7265582260945328,0.052235143463047994,0.05119044059378703,0.4456521739130435,0.18910128044492594,0.18531925483602743,0.5760869565217391,0.08230301950435179,0.08065695911426475,1947.2637010874914,355.86501780819316,348.7477174520293,32.0
Apache,Ollama LLM few-shot TeleMin-selected context (gpt-oss:20b-cloud),0.29835164835164835,0.24512064035059666,0.24021822754358474,0.550448162948163,0.1585045355707561,0.15533444485934098,0.5677287581699346,0.20503706112412903,0.20093631990164645,0.35510979358805445,0.15959930522492607,0.15640731912042755,0.44611668524712,0.1169022118531039,0.11456416761604182,0.4549357249139152,0.11496933697812786,0.1126699502385653,0.0,0.0,0.0,0.3043478260869565,0.1279965342946065,0.12543660360871436,1610.127769564987,846.6315488329698,829.6989178563103,33.0
Apache,TeleMin-RAG,0.25757575757575757,0.17231032433567656,0.16886411784896302,0.5440656565656565,0.12307102583575584,0.12060960531904072,0.6262254901960784,0.14590698145819384,0.14298884182902996,0.42085832944288826,0.15174885645779557,0.14871387932863966,0.44611668524712,0.1169022118531039,0.11456416761604182,0.4549357249139152,0.11496933697812786,0.1126699502385653,0.0,0.0,0.0,0.27173913043478254,0.1248817966638702,0.12238416073059279,11.428103259633012,1.471266831454192,1.4418414948251081,34.0
Apache,Embedding Similarity Selection,0.25,0.28867513459481287,0.2829016319029166,0.49835834896810505,0.0685129540830091,0.06714269500134892,0.4965686274509804,0.07551047082704804,0.07400026141050707,0.25994111560094524,0.04939340162984571,0.04840553359724879,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7323323947198079,0.05688110913922231,0.05574348695643787,1.0,0.0,0.0,0.326086956521739,0.12551092808470127,0.12300070952300723,5.935629347653087,0.6918441706589968,0.6780072872458169,35.0
UNSW_NB15,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.2440635451505017,0.2698660770475224,0.26446875550657195,0.284448160535117,0.19174416974531538,0.18790928635040907,0.24107142857142852,0.1424848405961057,0.13963514378418357,0.5819293838671078,0.04909420983637038,0.048112325639642975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7065217391304348,0.18910128044492594,0.18531925483602743,876.6971728270976,277.5649548163078,272.01365571998167,36.0
Apache,Ollama LLM few-shot BM25-selected context (gpt-oss:20b-cloud),0.21666666666666667,0.1575271875417536,0.15437664379091853,0.5292397660818713,0.10802184306924194,0.1058614062078571,0.5679738562091503,0.11922925428275696,0.11684466919710182,0.3916036798187828,0.09159377329156013,0.08976189782572892,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7365216718812256,0.05709269080715704,0.05595083699101389,0.0,0.0,0.0,0.26086956521739124,0.10040874246776099,0.09840056761840577,1440.8486456503972,715.2235140432032,700.9190437623391,37.0
Apache,Full Context,0.20833333333333331,0.15957118462605635,0.15637976093353523,0.5119965553789083,0.12315208728098326,0.1206890455353636,0.6385620915032679,0.15569554858423854,0.15258163761255375,0.43538924182113037,0.18633019492805142,0.1826035910294904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2934782608695652,0.13919835298767064,0.13641438592791721,1.0854369586171662,0.5907423779360926,0.5789275303773708,38.0
Apache,Ollama LLM few-shot Full Context (gpt-oss:20b-cloud),0.14835164835164835,0.1715365490691296,0.168105818087747,0.2956552068621034,0.17493900223821746,0.1714402221934531,0.3366013071895424,0.1833406147704112,0.17967380247500297,0.2185631294678609,0.04167562935396312,0.04084211676688386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6630434782608696,0.20199072267777324,0.19795090822421776,1494.3302793481448,612.4005299853023,600.1525193855963,39.0
Apache,Random-k Selection,0.1357142857142857,0.18862192686036536,0.18484948832315803,0.4335952650290885,0.12733304460831824,0.12478638371615187,0.3391339869281046,0.10962266364064549,0.10743021036783258,0.22757156458167693,0.026023664983389323,0.025503191683721536,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7171713454814894,0.06044225877428645,0.05923341359880072,0.358695652173913,0.08963273099168824,0.08784007637185447,0.40217391304347827,0.13919835298767064,0.13641438592791721,0.7056793471312393,0.4490479956447832,0.44006703573188755,40.0
