dataset,method,noise_level,poison_rate,poison_strategy,seed,downstream_model,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
BGL,Embedding Similarity Selection,0.2,0.1,instruction,2,random_forest,0.5335290000075474,7.113720000100632,0.9733333333333334,1.0,0.8461538461538461,0.9166666666666666,0.9503968253968254,0.9590570719602978,0.9590570719602978,0.9148590539894887,0.06365511172609574,0.17320949338376185,0.02666666666666667,3.0,225.0,0.6,45.0,0.9733333333333334,73.0,171.84,12888.0,48.46666666666667,3635.0,11.0,825.0,2.0,150.0,1.0,75.0,634.4666666666667,47585.0,49.77333333333333,3733.0,0.2,0.3244444444444444,0.9733333333333334,0.3,0.7272727272727273,0.7291583482189765,0.2820453134698945,0.4058802999788895,3.0,,,,,,,,,,1.0,0.0
BGL,Embedding Similarity Selection,0.3,0.1,instruction,2,random_forest,0.5176975000067614,6.902633333423485,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.9851116625310173,0.9851116625310173,0.9474358974358972,0.059895048411982545,0.15958667494601445,0.04,3.0,225.0,0.5466666666666666,41.0,0.9866666666666667,74.0,170.26666666666668,12770.0,49.333333333333336,3700.0,11.0,825.0,2.0,150.0,1.0,75.0,632.68,47451.0,49.986666666666665,3749.0,0.18222222222222223,0.3288888888888889,0.9866666666666667,0.2733333333333333,0.7272727272727273,0.7308802764957535,0.2897415818324197,0.4058802999788895,3.0,,,,,,,,,,0.9486166007905138,0.047101449275362306
BGL,Embedding Similarity Selection,0.4,0.1,instruction,2,random_forest,0.5428400000091642,7.2378666667888565,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.9081885856079405,0.9081885856079405,0.8664869721473494,0.07491493069019671,0.17137554860435897,0.04,3.0,225.0,0.72,54.0,0.9866666666666667,74.0,180.37333333333333,13528.0,49.12,3684.0,12.0,900.0,3.0,225.0,1.0,75.0,690.28,51771.0,49.77333333333333,3733.0,0.24,0.3288888888888889,0.9866666666666667,0.24,0.75,0.7386954086264511,0.2723240685984624,0.4058802999788895,3.0,,,,,,,,,,0.9486166007905138,0.047101449275362306
BGL,Embedding Similarity Selection,0.5,0.1,instruction,2,random_forest,0.5195927000022493,6.927902666696657,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9379652605459057,0.9379652605459057,0.8797924297924298,0.07076096541008033,0.16184774040458913,0.05333333333333334,3.0,225.0,0.9733333333333334,73.0,0.9733333333333334,73.0,180.06666666666666,13505.0,48.653333333333336,3649.0,13.0,975.0,4.0,300.0,1.0,75.0,748.4533333333334,56134.0,49.96,3747.0,0.3244444444444444,0.3244444444444444,0.9733333333333334,0.24333333333333335,0.7692307692307692,0.7594149713186304,0.27019622362088114,0.4058802999788895,3.0,,,,,,,,,,0.8925619834710745,0.0984848484848484
BGL,TeleMin-RAG,0.0,0.1,instruction,2,random_forest,0.968297099985648,12.91062799980864,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9379652605459057,0.9379652605459057,0.8974358974358975,0.043176271213210916,0.08724566380086912,0.05333333333333334,1.6933333333333334,127.0,0.0,0.0,0.0,0.0,104.48,7836.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,512.0933333333334,38407.0,50.333333333333336,3775.0,0.0,0.0,0.0,0.0,0.8118518518518518,0.7959746921134168,0.0,7.939171099977102,2.1028571428571428,0.72,1.0,6.0,True,True,True,True,True,True,1.0,0.0
BGL,TeleMin-RAG,0.1,0.1,instruction,2,random_forest,0.6482563000172377,8.64341733356317,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9441687344913151,0.9441687344913151,0.9013157894736842,0.042953072368327974,0.08443072897973518,0.05333333333333334,1.68,126.0,0.14666666666666667,11.0,0.0,0.0,102.33333333333333,7675.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,572.5866666666667,42944.0,50.84,3813.0,0.0873015873015873,0.0,0.0,0.14666666666666667,0.832,0.8212788748137109,0.0,7.939171099977102,2.1028571428571428,0.72,1.0,6.0,True,True,True,True,True,True,1.0,0.0
BGL,TeleMin-RAG,0.2,0.1,instruction,2,random_forest,0.6309973000315949,8.413297333754599,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9416873449131513,0.9416873449131513,0.8997668997668998,0.04439343335042909,0.07030312843285538,0.05333333333333334,1.6266666666666667,122.0,0.17333333333333334,13.0,0.0,0.0,96.44,7233.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,634.4666666666667,47585.0,49.77333333333333,3733.0,0.10655737704918032,0.0,0.0,0.08666666666666667,0.8521212121212121,0.8479983187979405,0.0,7.939171099977102,2.1028571428571428,0.72,1.0,6.0,True,True,True,True,True,True,1.0,0.0
BGL,TeleMin-RAG,0.3,0.1,instruction,2,random_forest,0.5995871999766678,7.994495999688904,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9441687344913152,0.9441687344913152,0.9011529011529013,0.0438036329782844,0.07461638788764159,0.05333333333333334,1.56,117.0,0.16,12.0,0.0,0.0,93.46666666666667,7010.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,632.68,47451.0,49.986666666666665,3749.0,0.10256410256410256,0.0,0.0,0.08,0.8581818181818182,0.8522686560873322,0.0,7.939171099977102,2.1028571428571428,0.72,1.0,6.0,True,True,True,True,True,True,1.0,0.0
BGL,TeleMin-RAG,0.4,0.1,instruction,2,random_forest,0.8955054999678396,11.940073332904527,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9367245657568237,0.9367245657568237,0.8969177164299115,0.04462343214019665,0.08899771639705947,0.05333333333333334,1.6533333333333333,124.0,0.29333333333333333,22.0,0.0,0.0,98.34666666666666,7376.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,690.28,51771.0,49.77333333333333,3733.0,0.1774193548387097,0.0,0.0,0.09777777777777778,0.8622222222222222,0.8575264144018853,0.0,7.939171099977102,2.1028571428571428,0.72,1.0,6.0,True,True,True,True,True,True,1.0,0.0
BGL,TeleMin-RAG,0.5,0.1,instruction,2,random_forest,0.6667877999716438,8.890503999621918,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9392059553349875,0.9392059553349875,0.8983031674208145,0.044842162786357026,0.08876737758405157,0.05333333333333334,1.6266666666666667,122.0,0.30666666666666664,23.0,0.0,0.0,96.37333333333333,7228.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,748.4533333333334,56134.0,49.96,3747.0,0.1885245901639344,0.0,0.0,0.07666666666666666,0.8748717948717949,0.8712366836498379,0.0,7.939171099977102,2.1028571428571428,0.72,1.0,6.0,True,True,True,True,True,True,1.0,0.0
